"Series Description","Percent change of total consumer credit, seasonally adjusted at an annual rate","Percent change of total revolving consumer credit, seasonally adjusted at an annual rate","Percent change of total nonrevolving consumer credit, seasonally adjusted at an annual rate","Total consumer credit owned and securitized, seasonally adjusted level","Revolving consumer credit owned and securitized, seasonally adjusted level","Nonrevolving consumer credit owned and securitized, seasonally adjusted level","Total consumer credit owned and securitized, not seasonally adjusted level","Total securitized consumer credit, not seasonally adjusted level","Total consumer credit owned and securitized by depository institutions, not seasonally adjusted level","Total consumer credit owned by depository institutions, not seasonally adjusted level","Total consumer credit owned by commercial banks, not seasonally adjusted level (discontinued after February 2011)","Total consumer credit owned by savings institutions, not seasonally adjusted level (discontinued after February 2011)","Total consumer credit securitized by depository institutions, not seasonally adjusted level","Total consumer credit owned and securitized by finance companies, not seasonally adjusted level","Total consumer credit owned by finance companies, not seasonally adjusted level","Total consumer credit securitized by finance companies, not seasonally adjusted level","Total consumer credit owned by credit unions, not seasonally adjusted level","Total consumer credit owned by federal government, not seasonally adjusted level","Total consumer credit owned by nonprofit and educational institutions, not seasonally adjusted level","Total consumer credit owned and securitized by nonfinancial business, not seasonally adjusted level","Total consumer credit owned by nonfinancial business, not seasonally adjusted level","Total consumer credit securitized by nonfinancial business, not seasonally adjusted level","Revolving consumer credit owned and securitized, not seasonally adjusted level","Revolving securitized consumer credit, not seasonally adjusted level","Revolving consumer credit owned and securitized by depository institutions, not seasonally adjusted level","Revolving consumer credit owned by depository institutions, not seasonally adjusted level","Revolving consumer credit owned by commercial banks, not seasonally adjusted level (discontinued after February 2011)","Revolving consumer credit owned by savings institutions, not seasonally adjusted level (discontinued after February 2011)","Revolving consumer credit securitized by depository institutions, not seasonally adjusted level","Revolving consumer credit owned and securitized by finance companies, not seasonally adjusted level","Revolving consumer credit owned by finance companies, not seasonally adjusted level","Revolving consumer credit securitized by finance companies, not seasonally adjusted level","Revolving consumer credit owned by credit unions, not seasonally adjusted level","Revolving consumer credit owned and securitized by nonfinancial business, not seasonally adjusted level","Revolving consumer credit owned by nonfinancial business, not seasonally adjusted level","Revolving consumer credit securitized by nonfinancial business, not seasonally adjusted level","Nonrevolving consumer credit owned and securitized, not seasonally adjusted level","Nonrevolving securitized consumer credit, not seasonally adjusted level","Nonrevolving consumer credit owned and securitized by depository institutions, not seasonally adjusted level","Nonrevolving consumer credit owned by depository institutions, not seasonally adjusted level","Nonrevolving consumer credit owned by commercial banks, not seasonally adjusted level (discontinued after February 2011)","Nonrevolving consumer credit owned by savings institutions, not seasonally adjusted level (discontinued after February 2011)","Nonrevolving consumer credit securitized by depository institutions, not seasonally adjusted level","Nonrevolving consumer credit owned and securitized by finance companies, not seasonally adjusted level","Nonrevolving consumer credit owned by finance companies, not seasonally adjusted level","Nonrevolving consumer credit securitized by finance companies, not seasonally adjusted level","Nonrevolving consumer credit owned by credit unions, not seasonally adjusted level","Nonrevolving consumer credit owned by federal government, not seasonally adjusted level","Nonrevolving consumer credit owned by nonprofit and educational institutions, not seasonally adjusted level","Nonrevolving consumer credit owned and securitized by nonfinancial business, not seasonally adjusted level","Nonrevolving consumer credit owned by nonfinancial business, not seasonally adjusted level","Nonrevolving consumer credit securitized by nonfinancial business, not seasonally adjusted level","Student loans owned and securitized, not seasonally adjusted level","Motor vehicle loans owned and securitized, not seasonally adjusted level","Total consumer credit owned and securitized, seasonally adjusted flow, monthly rate","Revolving consumer credit owned and securitized, seasonally adjusted flow, monthly rate","Nonrevolving consumer credit owned and securitized, seasonally adjusted flow, monthly rate","Total consumer credit owned and securitized, not seasonally adjusted flow, monthly rate","Total securitized consumer credit, not seasonally adjusted flow, monthly rate","Total consumer credit owned and securitized by depository institutions, not seasonally adjusted flow, monthly rate","Total consumer credit owned by depository institutions, not seasonally adjusted flow, monthly rate","Total consumer credit owned by commercial banks, not seasonally adjusted flow, monthly rate (discontinued after February 2011)","Total consumer credit owned by savings institutions, not seasonally adjusted flow, monthly rate (discontinued after February 2011)","Total consumer credit securitized by depository institutions, not seasonally adjusted flow, monthly rate","Total consumer credit owned and securitized by finance companies, not seasonally adjusted flow, monthly rate","Total consumer credit owned by finance companies, not seasonally adjusted flow, monthly rate","Total consumer credit securitized by finance companies, not seasonally adjusted flow, monthly rate","Total consumer credit owned by credit unions, not seasonally adjusted flow, monthly rate","Total consumer credit owned by federal government, not seasonally adjusted flow, monthly rate","Total consumer credit owned by nonprofit and educational institutions, not seasonally adjusted flow, monthly rate","Total consumer credit owned and securitized by nonfinancial business, not seasonally adjusted flow, monthly rate","Total consumer credit owned by nonfinancial business, not seasonally adjusted flow, monthly rate","Total consumer credit securitized by nonfinancial business, not seasonally adjusted flow, monthly rate","Revolving consumer credit owned and securitized, not seasonally adjusted flow, monthly rate","Revolving securitized consumer credit, not seasonally adjusted flow, monthly rate","Revolving consumer credit owned and securitized by depository institutions, not seasonally adjusted flow, monthly rate","Revolving consumer credit owned by depository institutions, not seasonally adjusted flow, monthly rate","Revolving consumer credit owned by commercial banks, not seasonally adjusted flow, monthly rate (discontinued after February 2011)","Revolving consumer credit owned by savings institutions, not seasonally adjusted flow, monthly rate (discontinued after February 2011)","Revolving consumer credit securitized by depository institutions, not seasonally adjusted flow, monthly rate","Revolving consumer credit owned and securitized by finance companies, not seasonally adjusted flow, monthly rate","Revolving consumer credit owned by finance companies, not seasonally adjusted flow, monthly rate","Revolving consumer credit securitized by finance companies, not seasonally adjusted flow, monthly rate","Revolving consumer credit owned by credit unions, not seasonally adjusted flow, monthly rate","Revolving consumer credit owned and securitized by nonfinancial business, not seasonally adjusted flow, monthly rate","Revolving consumer credit owned by nonfinancial business, not seasonally adjusted flow, monthly rate","Revolving consumer credit securitized by nonfinancial business, not seasonally adjusted flow, monthly rate","Nonrevolving consumer credit owned and securitized, not seasonally adjusted flow, monthly rate","Nonrevolving securitized consumer credit, not seasonally adjusted flow, monthly rate","Nonrevolving consumer credit owned and securitized by depository institutions, not seasonally adjusted flow, monthly rate","Nonrevolving consumer credit owned by depository institutions, not seasonally adjusted flow, monthly rate","Nonrevolving consumer credit owned by commercial banks, not seasonally adjusted flow, monthly rate (discontinued after February 2011)","Nonrevolving consumer credit owned by savings institutions, not seasonally adjusted flow, monthly rate (discontinued after February 2011)","Nonrevolving consumer credit securitized by depository institutions, not seasonally adjusted flow, monthly rate","Nonrevolving consumer credit owned and securitized by finance companies, not seasonally adjusted flow, monthly rate","Nonrevolving consumer credit owned by finance companies, not seasonally adjusted flow, monthly rate","Nonrevolving consumer credit securitized by finance companies, not seasonally adjusted flow, monthly rate","Nonrevolving consumer credit owned by credit unions, not seasonally adjusted flow, monthly rate","Nonrevolving consumer credit owned by federal government, not seasonally adjusted flow, monthly rate","Nonrevolving consumer credit owned by nonprofit and educational institutions, not seasonally adjusted flow, monthly rate","Nonrevolving consumer credit owned and securitized by nonfinancial business, not seasonally adjusted flow, monthly rate","Nonrevolving consumer credit owned by nonfinancial business, not seasonally adjusted flow, monthly rate","Nonrevolving consumer credit securitized by nonfinancial business, not seasonally adjusted flow, monthly rate","Student loans owned and securitized, not seasonally adjusted flow, monthly rate","Motor vehicle loans owned and securitized, not seasonally adjusted flow, monthly rate","Finance rate on consumer installment loans at commercial banks, new autos 48 month loan; not seasonally adjusted","Finance rate on consumer installment loans at commercial banks, new autos 60 month loan; not seasonally adjusted","Finance rate on personal loans at commercial banks, 24 month loan; not seasonally adjusted","Commercial bank interest rate on credit card plans, all accounts; not seasonally adjusted","Commercial bank interest rate on credit card plans, accounts assessed interest; not seasonally adjusted","New car average finance rate at auto finance companies, not seasonally adjusted (discontinued after January 2011)","Weighted-average maturity of new car loans at auto finance companies, not seasonally adjusted (discontinued after January 2011)","Loan-to-value ratio of new car loans at auto finance companies, not seasonally adjusted (discontinued after January 2011)","Average amount financed for new car loans at auto finance companies, not seasonally adjusted (discontinued after January 2011)","Average maturity of new car loans at finance companies, amount of finance weighted, not seasonally adjusted","Average finance rate of new car loans at finance companies, amount of finance weighted, not seasonally adjusted","Average amount financed for new car loans at finance companies, not seasonally adjusted"
2004-11,3.87,0.74,5.69,2183746.35,797184.97,1386561.38,2191717.29,572469.93,1152812.02,765091.58,674507.61,90583.97,387720.44,673247.00,496400.47,176846.53,216094.55,86752.73,,62810.99,54908.03,7902.96,802373.59,395395.94,673217.66,311935.88,284847.01,27088.87,361281.78,86368.54,60157.34,26211.20,22336.00,20451.39,12548.43,7902.96,1389343.70,177073.99,479594.36,453155.70,389660.60,63495.10,26438.66,586878.46,436243.13,150635.33,193758.55,86752.73,,42359.60,42359.60,,,ND,7027.01,488.48,6538.53,10144.44,-574.47,3326.79,-1756.28,-2449.22,692.93,5083.07,6298.09,11880.63,-5582.54,419.94,-597.21,,696.84,771.84,-75.00,6815.48,3164.25,4728.89,254.62,-537.12,791.74,4474.27,1734.89,2969.91,-1235.02,279.00,72.70,147.70,-75.00,3328.96,-3738.72,-1402.10,-2010.90,-1912.10,-98.80,608.80,4563.20,8910.72,-4347.52,140.94,-597.21,,624.14,624.14,,,ND,6.71,,11.84,12.51,13.92,5.95,60.86,82.98,23983.59,,,
2004-12,4.67,3.56,5.31,2192246.17,799552.18,1392693.99,2220118.91,571534.06,1186638.75,795569.88,704269.88,91300.00,391068.87,664983.18,492345.95,172637.23,215383.56,86074.15,,67039.28,59211.32,7827.96,824420.98,395225.81,706807.49,342555.88,314648.88,27907.00,364251.61,73528.44,50382.20,23146.24,23244.00,20841.05,13013.09,7827.96,1395697.93,176308.25,479831.26,453014.00,389621.00,63393.00,26817.26,591454.74,441963.75,149490.99,192139.56,86074.15,,46198.22,46198.22,,,797863.49,8499.82,2367.21,6132.61,28401.62,-935.87,33826.73,30478.30,29762.27,716.03,3348.43,-8263.82,-4054.52,-4209.30,-710.99,-678.59,,4228.29,4303.29,-75.00,22047.39,-170.13,33589.83,30620.00,29801.87,818.13,2969.83,-12840.10,-9775.14,-3064.96,908.00,389.66,464.66,-75.00,6354.23,-765.74,236.90,-141.70,-39.60,-102.10,378.60,4576.29,5720.63,-1144.34,-1618.99,-678.58,,3838.62,3838.62,,,2540.02,ND,,ND,ND,ND,5.46,60.37,84.50,24434.12,,,
2005-01,2.48,7.63,-0.48,2196777.63,804635.76,1392141.86,2218590.36,580515.70,1183795.96,789358.91,698236.99,91121.92,394437.05,665380.52,487185.16,178195.36,215222.95,89146.01,,65044.93,57161.64,7883.29,816300.83,398583.91,699865.21,331544.39,303883.32,27661.07,368320.82,73204.87,50825.07,22379.80,22849.00,20381.76,12498.47,7883.29,1402289.52,181931.79,483930.75,457814.52,394353.67,63460.86,26116.23,592175.65,436360.09,155815.56,192373.95,89146.00,,44663.17,44663.17,,,ND,4531.46,5083.58,-552.12,-1528.56,8981.64,-2842.79,-6210.97,-6032.89,-178.08,3368.18,397.34,-5160.79,5558.13,-160.61,3071.86,,-1994.35,-2049.68,55.33,-8120.15,3358.09,-6942.28,-11011.49,-10765.56,-245.93,4069.21,-323.57,442.87,-766.44,-395.00,-459.29,-514.62,55.33,6591.59,5623.54,4099.49,4800.52,4732.67,67.86,-701.03,720.91,-5603.66,6324.56,234.39,3071.85,,-1535.06,-1535.06,,,ND,ND,,ND,ND,ND,5.75,59.63,82.93,23939.23,,,
2005-02,8.07,-0.79,13.20,2211558.71,804107.29,1407451.42,2210306.40,575893.77,1174787.98,782745.65,691784.58,90961.08,392042.33,667373.20,491460.39,175912.81,214882.33,89370.14,,63892.73,55954.10,7938.63,803679.47,391805.53,686891.28,324509.68,297070.74,27438.93,362381.60,73956.82,52471.52,21485.30,22511.00,20320.37,12381.74,7938.63,1406626.93,184088.24,487896.71,458235.98,394713.83,63522.14,29660.73,593416.39,438988.88,154427.51,192371.33,89370.14,,43572.37,43572.37,,,ND,14781.08,-528.47,15309.55,-8283.96,-4621.93,-9007.97,-6613.25,-6452.41,-160.84,-2394.72,1992.68,4275.23,-2282.55,-340.61,224.13,,-1152.19,-1207.53,55.34,-12621.37,-6778.38,-12973.93,-7034.71,-6812.58,-222.13,-5939.22,751.95,1646.45,-894.50,-338.00,-61.39,-116.73,55.34,4337.41,2156.45,3965.96,421.46,360.17,61.29,3544.50,1240.74,2628.78,-1388.05,-2.61,224.14,,-1090.80,-1090.80,,,ND,6.86,,12.01,12.21,14.13,5.15,59.29,88.68,24290.02,,,
2005-03,4.69,0.79,6.91,2220199.19,804639.97,1415559.22,2204974.29,576795.69,1165615.85,773895.01,683112.01,90783.00,391720.84,670462.36,493381.47,177080.89,216126.72,89425.11,,63344.24,55350.28,7993.96,793899.07,392085.72,677677.95,315172.01,287979.01,27193.00,362505.94,73634.23,52048.41,21585.82,22310.00,20276.89,12282.93,7993.96,1411075.22,184709.97,487937.90,458723.00,395133.00,63590.00,29214.90,596828.13,441333.06,155495.07,193816.72,89425.11,,43067.35,43067.35,,,803803.25,8640.48,532.68,8107.80,-5332.11,901.92,-9172.13,-8850.64,-8672.56,-178.08,-321.49,3089.15,1921.07,1168.08,1244.39,54.97,,-548.49,-603.82,55.33,-9780.40,280.19,-9213.32,-9337.66,-9091.73,-245.93,124.34,-322.59,-423.11,100.52,-201.00,-43.48,-98.81,55.33,4448.28,621.73,41.19,487.02,419.17,67.86,-445.83,3411.75,2344.19,1067.56,1445.39,54.97,,-505.01,-505.01,,,1979.92,ND,,ND,ND,ND,4.96,59.45,87.72,24117.63,,,
2005-04,6.67,8.83,5.44,2232535.38,810558.39,1421976.98,2218382.38,577900.35,1173140.76,782343.82,690490.05,91853.77,390796.94,673599.69,494545.57,179054.12,218661.02,89201.56,,63779.35,55730.06,8049.29,802895.95,391174.22,685811.54,323507.93,295968.45,27539.48,362303.61,74088.46,53267.14,20821.32,22431.00,20564.96,12515.67,8049.29,1415486.43,186726.13,487329.22,458835.89,394521.60,64314.29,28493.33,599511.24,441278.44,158232.80,196230.02,89201.56,,43214.39,43214.39,,,ND,12336.18,5918.42,6417.77,13408.10,1104.67,7524.90,8448.80,7378.03,1070.77,-923.90,3137.34,1164.11,1973.23,2534.30,-223.55,,435.11,379.78,55.33,8996.88,-911.50,8133.59,8335.92,7989.43,346.48,-202.33,454.23,1218.73,-764.50,121.00,288.07,232.74,55.33,4411.21,2016.17,-608.68,112.89,-611.40,724.29,-721.57,2683.11,-54.63,2737.73,2413.30,-223.55,,147.04,147.04,,,ND,ND,,ND,ND,ND,5.28,59.24,87.43,23724.64,,,
2005-05,0.07,-1.99,1.25,2232671.52,809211.55,1423459.97,2219407.28,580720.99,1170054.10,778161.64,685201.41,92960.23,391892.46,675650.12,494926.22,180723.90,220836.94,88986.11,,63880.00,55775.37,8104.63,801982.62,391967.66,684282.56,320427.32,292529.81,27897.52,363855.24,74276.20,54268.41,20007.79,22622.00,20801.86,12697.23,8104.63,1417424.66,188753.33,485771.53,457734.31,392671.60,65062.71,28037.22,601373.92,440657.81,160716.11,198214.94,88986.11,,43078.14,43078.14,,,ND,136.15,-1346.84,1482.98,1024.89,2820.64,-3086.66,-4182.18,-5288.64,1106.46,1095.52,2050.42,380.64,1669.78,2175.92,-215.45,,100.66,45.32,55.34,-913.34,793.44,-1528.98,-3080.61,-3438.64,358.03,1551.63,187.74,1001.27,-813.53,191.00,236.90,181.56,55.34,1938.23,2027.20,-1557.68,-1101.57,-1850.00,748.43,-456.11,1862.68,-620.63,2483.31,1984.92,-215.45,,-136.25,-136.25,,,ND,6.92,,12.05,12.77,14.81,5.73,58.87,88.05,22989.44,,,
2005-06,8.15,7.37,8.59,2247833.43,814181.65,1433651.78,2232389.10,593074.82,1177575.82,777982.01,683951.01,94031.00,399593.81,680378.89,495057.84,185321.05,221322.25,88935.99,,64176.14,56016.18,8159.96,807870.12,394750.06,688303.73,321969.01,293725.01,28244.00,366334.72,75736.75,55481.37,20255.38,22816.00,21013.63,12853.67,8159.96,1424518.99,198324.76,489272.09,456013.00,390226.00,65787.00,33259.09,604642.14,439576.47,165065.67,198506.25,88935.99,,43162.51,43162.51,,,809580.86,15161.91,4970.10,10191.81,12981.83,12353.83,7521.73,-179.62,-1250.39,1070.77,7701.35,4728.77,131.62,4597.15,485.31,-50.12,,296.14,240.81,55.33,5887.50,2782.41,4021.17,1541.69,1195.21,346.48,2479.48,1460.55,1212.96,247.59,194.00,211.77,156.44,55.33,7094.33,9571.43,3500.56,-1721.31,-2445.60,724.29,5221.87,3268.22,-1081.34,4349.56,291.31,-50.12,,84.37,84.37,,,1925.87,ND,,ND,ND,ND,5.75,59.47,88.43,23716.86,,,
2005-07,5.02,1.07,7.26,2257230.94,814908.46,1442322.48,2243382.36,587039.98,1186102.69,790519.53,694674.02,95845.51,395583.16,679688.34,496333.11,183355.23,225297.02,88845.45,,63448.86,55347.27,8101.59,808016.84,390465.94,688666.80,325628.12,296834.55,28793.58,363038.68,75971.94,56646.27,19325.67,23097.00,20281.10,12179.51,8101.59,1435365.52,196574.04,497435.88,464891.40,397839.47,67051.93,32544.48,603716.40,439686.84,164029.56,202200.02,88845.45,,43167.76,43167.76,,,ND,9397.52,726.81,8670.70,10993.26,-6034.84,8526.86,12537.51,10723.00,1814.51,-4010.65,-690.55,1275.27,-1965.82,3974.76,-90.54,,-727.28,-668.91,-58.37,146.72,-4284.13,363.07,3659.11,3109.54,549.58,-3296.04,235.19,1164.90,-929.71,281.00,-732.53,-674.16,-58.37,10846.53,-1750.72,8163.79,8878.40,7613.47,1264.93,-714.61,-925.74,110.38,-1036.11,3693.76,-90.54,,5.25,5.25,,,ND,ND,,ND,ND,ND,5.88,60.07,88.81,25085.83,,,
2005-08,5.22,4.32,5.72,2267044.88,817842.41,1449202.47,2269987.59,588807.69,1204409.82,803080.89,705420.87,97660.02,401328.93,680784.67,501462.84,179321.83,228824.11,90074.93,,65894.05,57737.12,8156.93,816023.16,394282.06,694963.16,327382.59,298039.44,29343.15,367580.57,75240.96,56696.40,18544.56,23318.00,22501.04,14344.11,8156.93,1453964.43,194525.63,509446.66,475698.30,407381.43,68316.87,33748.36,605543.71,444766.44,160777.27,205506.11,90074.93,,43393.02,43393.02,,,ND,9813.93,2933.94,6879.99,26605.23,1767.71,18307.14,12561.37,10746.86,1814.51,5745.77,1096.33,5129.73,-4033.40,3527.10,1229.48,,2445.19,2389.85,55.34,8006.32,3816.13,6296.35,1754.46,1204.89,549.58,4541.89,-730.98,50.13,-781.11,221.00,2219.94,2164.60,55.34,18598.91,-2048.41,12010.78,10806.90,9541.97,1264.93,1203.88,1827.30,5079.59,-3252.29,3306.10,1229.48,,225.25,225.25,,,ND,7.08,,12.22,12.48,14.75,6.30,60.27,88.39,25059.00,,,
2005-09,2.43,2.65,2.30,2271633.28,819651.75,1451981.53,2278384.66,583315.22,1207332.73,807645.99,708229.99,99416.00,399686.74,683840.72,508424.50,175416.22,229486.76,91714.93,,66009.51,57797.25,8212.26,818698.94,392859.88,696330.69,330425.99,300550.99,29875.00,365904.70,76433.73,57690.82,18742.92,23202.00,22732.51,14520.25,8212.26,1459685.72,190455.34,511002.04,477220.00,407679.00,69541.00,33782.04,607406.98,450733.69,156673.30,206284.76,91714.93,,43277.00,43277.00,,,825210.61,4588.40,1809.35,2779.06,8397.06,-5492.48,2922.91,4565.10,2809.12,1755.98,-1642.19,3056.05,6961.66,-3905.61,662.65,1640.00,,115.46,60.13,55.33,2675.78,-1422.19,1367.53,3043.40,2511.56,531.85,-1675.87,1192.77,994.41,198.36,-116.00,231.48,176.15,55.33,5721.28,-4070.29,1555.38,1521.70,297.57,1224.13,33.68,1863.28,5967.25,-4103.97,778.65,1640.00,,-116.02,-116.02,,,5209.92,ND,,ND,ND,ND,6.74,60.88,88.07,23579.18,,,
2005-10,2.75,2.09,3.12,2276843.14,821082.67,1455760.47,2282036.98,584065.58,1211966.52,810376.42,701905.08,108471.34,401590.10,686668.94,512461.04,174207.90,228666.99,91907.69,,62826.85,54559.26,8267.59,819617.82,392133.13,699946.08,333862.20,294521.11,39341.09,366083.88,76716.10,58934.45,17781.66,23308.00,19647.64,11380.05,8267.59,1462419.16,191932.46,512020.44,476514.22,407383.97,69130.25,35506.22,609952.83,453526.59,156426.24,205358.99,91907.69,,43179.22,43179.22,,,ND,5209.86,1430.92,3778.94,3652.33,750.36,4633.78,2730.42,-6324.91,9055.34,1903.36,2828.22,4036.54,-1208.32,-819.77,192.76,,-3182.66,-3237.99,55.33,918.88,-726.75,3615.39,3436.21,-6029.88,9466.09,179.18,282.37,1243.63,-961.26,106.00,-3084.88,-3140.21,55.33,2733.45,1477.11,1018.40,-705.78,-295.03,-410.75,1724.18,2545.85,2792.91,-247.06,-925.77,192.76,,-97.78,-97.78,,,ND,ND,,ND,ND,ND,6.75,62.16,90.11,24209.03,,,
2005-11,3.59,7.01,1.67,2283661.27,825878.08,1457783.19,2294231.96,598669.66,1222813.31,805805.59,697083.92,108721.66,417007.72,687723.60,514384.58,173339.02,228702.90,90806.02,,64186.14,55863.21,8322.93,833110.95,397835.16,712044.50,339797.30,299808.39,39988.91,372247.20,77388.48,60123.45,17265.03,23616.00,20061.96,11739.03,8322.93,1461121.02,200834.51,510768.80,466008.28,397275.53,68732.75,44760.52,610335.11,454261.13,156073.99,205086.90,90806.02,,44124.17,44124.17,,,ND,6818.13,4795.42,2022.72,12194.98,14604.08,10846.79,-4570.83,-4821.15,250.33,15417.62,1054.66,1923.54,-868.88,35.91,-1101.66,,1359.28,1303.94,55.34,13493.13,5702.03,12098.43,5935.11,5287.28,647.83,6163.32,672.38,1189.01,-516.63,308.00,414.32,358.98,55.34,-1298.15,8902.05,-1251.63,-10505.93,-10108.43,-397.50,9254.30,382.28,734.53,-352.25,-272.09,-1101.67,,944.96,944.96,,,ND,7.43,,11.95,12.58,14.49,7.34,60.02,88.48,24173.67,,,
2005-12,3.82,5.29,2.99,2290928.13,829518.36,1461409.78,2320554.88,609912.41,1242290.97,816115.98,707038.98,109077.00,426174.99,691892.74,516533.57,175359.17,228587.72,89821.50,,67961.96,59583.70,8378.26,856682.65,401356.38,729987.61,351958.98,311203.98,40755.00,378028.63,81256.93,66307.45,14949.49,24688.00,20750.10,12371.84,8378.26,1463872.23,208556.04,512303.36,464157.00,395835.00,68322.00,48146.36,610635.81,450226.13,160409.68,203899.72,89821.50,,47211.85,47211.85,,,823097.30,7266.86,3640.27,3626.59,26322.92,11242.75,19477.67,10310.40,9955.06,355.34,9167.27,4169.14,2148.99,2020.15,-115.19,-984.52,,3775.82,3720.49,55.33,23571.70,3521.22,17943.11,12161.68,11395.59,766.09,5781.43,3868.45,6183.99,-2315.54,1072.00,688.14,632.81,55.33,2751.22,7721.53,1534.56,-1851.28,-1440.53,-410.75,3385.84,300.70,-4035.00,4335.70,-1187.19,-984.52,,3087.68,3087.68,,,-704.44,ND,,ND,ND,ND,6.64,61.18,87.90,24706.39,,,
2006-01,0.74,6.97,-2.80,2367471.08,879577.12,1487893.96,2360427.86,573538.24,1203637.04,813862.32,704751.18,109111.14,389774.72,689417.35,513659.83,175757.52,229177.33,110298.46,65063.40,62834.28,54828.28,8006.00,859488.87,400030.40,687560.03,336819.68,297892.37,38927.31,350740.35,107019.40,65735.35,41284.05,23725.00,41184.43,33178.44,8006.00,1500939.00,173507.84,516077.00,477042.64,406858.81,70183.83,39034.37,582397.95,447924.48,134473.47,205452.33,110298.46,65063.40,21649.84,21649.84,0.00,,ND,1409.57,4814.98,-3405.41,-5633.64,-7482.39,-7641.94,-180.67,-441.80,261.14,-7461.27,908.39,983.26,-74.87,589.62,3238.04,,-2727.76,-2781.50,53.74,-15273.27,-3522.97,-13129.58,-9954.30,-9575.61,-378.69,-3175.28,-1081.53,-680.10,-401.44,-963.00,-99.16,-152.90,53.74,9639.63,-3959.42,5487.64,9773.64,9133.81,639.83,-4285.99,1989.92,1663.36,326.57,1552.62,3238.04,,-2628.60,-2628.60,,,ND,ND,,ND,ND,ND,6.62,62.47,88.20,24522.12,,,
2006-02,3.80,7.79,1.45,2374977.32,885289.73,1489687.58,2340981.55,578382.14,1196771.44,803307.57,693587.28,109720.30,393463.87,678128.12,501031.41,177096.71,227935.32,110200.88,66231.05,61714.74,53893.18,7821.56,850144.00,402597.36,680430.31,326671.39,287203.18,39468.21,353758.92,105912.87,64895.99,41016.88,23489.00,40311.81,32490.25,7821.56,1490837.55,175784.78,516341.13,476636.18,406384.09,70252.09,39704.95,572215.25,436135.42,136079.83,204446.32,110200.88,66231.05,21402.93,21402.93,0.00,,ND,7506.24,5712.62,1793.62,-19446.31,4843.90,-6865.59,-10554.74,-11163.90,609.16,3689.15,-11289.24,-12628.42,1339.18,-1242.02,-97.58,1167.64,-1119.53,-935.10,-184.44,-9344.87,2566.96,-7129.72,-10148.29,-10689.19,540.90,3018.57,-1106.53,-839.36,-267.17,-236.00,-872.62,-688.19,-184.44,-10101.44,2276.94,264.13,-406.45,-474.71,68.26,670.58,-10182.71,-11789.06,1606.35,-1006.02,-97.58,1167.64,-246.91,-246.91,0.00,,ND,7.39,,12.18,13.30,14.38,6.32,61.89,90.32,24766.15,,,
2006-03,5.47,4.00,6.34,2385807.89,888243.58,1497564.31,2337585.21,583007.29,1189591.13,795500.02,697457.02,98043.00,394091.11,682365.43,501120.79,181244.64,227342.51,110095.36,67398.68,60792.10,53120.56,7671.54,841578.08,401393.88,673886.45,321126.00,281470.00,39656.00,352760.45,104821.65,63859.76,40961.89,23324.00,39545.98,31874.44,7671.54,1496007.13,181613.41,515704.68,474374.01,415987.01,58387.00,41330.66,577543.77,437261.03,140282.74,204018.51,110095.36,67398.68,21246.12,21246.12,0.00,480966.98,781942.96,10830.57,2953.85,7876.72,-3396.34,4625.15,-7180.31,-7807.55,3869.74,-11677.30,627.24,4237.31,89.38,4147.93,-592.81,-105.52,1167.64,-922.64,-772.62,-150.03,-8565.91,-1203.48,-6543.86,-5545.39,-5733.18,187.79,-998.47,-1091.21,-1036.23,-54.99,-165.00,-765.84,-615.81,-150.03,5169.57,5828.63,-636.45,-2262.17,9602.92,-11865.09,1625.71,5328.53,1125.61,4202.92,-427.81,-105.52,1167.64,-156.81,-156.81,0.00,,-5384.78,ND,,ND,ND,ND,5.32,61.34,91.30,25490.04,,,
2006-04,5.97,7.14,5.28,2397680.60,893526.92,1504153.67,2350660.04,579597.26,1201252.83,808797.05,707477.83,101319.22,392455.78,682748.63,503078.21,179670.42,229458.23,110275.00,67852.54,59072.81,51601.76,7471.05,849158.80,400826.27,680990.28,328866.13,287942.79,40923.34,352124.15,106424.62,65193.56,41231.06,23782.00,37961.90,30490.84,7471.05,1501501.25,178770.99,520262.55,479930.92,419535.04,60395.88,40331.63,576324.01,437884.64,138439.36,205676.23,110275.00,67852.54,21110.92,21110.92,0.00,ND,ND,11872.71,5283.34,6589.37,13074.83,-3410.03,11661.70,13297.03,10020.82,3276.22,-1635.33,383.20,1957.42,-1574.21,2115.72,179.65,453.86,-1719.29,-1518.80,-200.48,7580.71,-567.61,7103.82,7740.12,6472.79,1267.34,-636.30,1602.97,1333.80,269.17,458.00,-1584.08,-1383.60,-200.48,5494.12,-2842.42,4557.87,5556.91,3548.03,2008.88,-999.04,-1219.77,623.62,-1843.38,1657.72,179.65,453.86,-135.21,-135.21,0.00,,ND,ND,,ND,ND,ND,5.68,61.53,90.88,24985.78,,,
